	bigram	freq	llr	pmi	t-score	xi square	z-score
414	выполняться_v равенство_s	26	270.4565666690469	5.39265987369361	4.834998125716759	1.891494368276375e+34	21.24809954042369
115	доказать_v равенство_s	57	499.3935755714774	4.237085085005766	6.678966025324058	1.8504363887688858e+34	19.665349969840687
690	исходный_a ряд_s	19	193.02166658639908	5.218322813835103	4.1042101005210325	1.8490041106520533e+34	16.979035830437034
626	принимать_v вид_s	20	215.0230838432908	5.6235458538312955	4.274819262097652	1.8364475424617173e+34	20.351355589971163
148	π_π π_π	49	742.6664884611964	8.423183068163574	6.955641986208214	1.8284132354525988e+34	87.37761665202235
78	из_pr он	70	531.316583186388	3.4039532955517284	6.647260181225195	1.8139702303235876e+34	14.663454426257875
610	равенство_s в_pr	20	66.80100744962692	0.32809962460441	-3.276976855617698	1.8097179817068088e+34	-2.489458445425508
493	замена_s базис_s	24	243.31190982460976	5.212896679926046	4.611655309503067	1.7981961545858486e+34	19.042482478226457
547	матричный_a форма_s	22	311.78474175184965	7.859727061679243	4.646491692229811	1.7796652490512435e+34	48.015290370912346
221	прямой_a плоскость_s	39	345.07673997431993	4.318164430434277	5.56400899681983	1.7788586301101267e+34	16.84938005684482
124	с помощью_pr	53	1000.0	11.128215897605145	7.273035059985014	1.7725065204451965e+34	233.30640717848863
976	остаточный_a член_s	15	1000.0	9.852091492330908	3.8638679534828446	1.7711330503559165e+34	79.64479498548756
409	область_s определение_s	26	238.62754245102406	4.551913252724287	4.626163342398804	1.7705119196696943e+34	15.191468913595031
238	т_s о_pr	38	437.44462502747774	6.141924732810261	5.9745279633357065	1.763273170467685e+34	34.041052466935575
186	базис_s к_pr	44	355.2841995880008	3.77315266808283	5.577893489725807	1.7545971287924885e+34	13.984079225084857
28	иметь_v место_s	119	1616.0585075616837	6.912723683928823	10.711768858415372	1.7354642404351805e+34	79.72185142957832
499	такой_a число_s	23	115.16713225096464	1.5800719688817706	1.306681251738901	1.7308325686910346e+34	1.531940090922015
858	производный_a функция_s	16	126.20863721519709	3.640791916745515	3.3024469684316013	1.7246095249920058e+34	7.908192508029422
133	элемент_s множество_s	50	403.0250289365649	3.757375948027596	5.93368424050285	1.7163237581095885e+34	14.794948486335281
625	последний_a равенство_s	20	213.84384132921696	5.589832937573026	4.270154067204041	1.6690798334298408e+34	20.093002121376774
591	ортогональный_a матрица_s	21	171.91453360021114	3.8580179222611077	3.895134833457436	1.6683123837927106e+34	10.056796168240936
39	в_pr который_a	104	611.470734372735	2.155676150937178	5.21954143565593	1.6527403764227058e+34	7.470360044487537
638	числовой_a ряд_s	20	196.037741497159	4.981535857996718	4.1642229060062705	1.6501747953777228e+34	15.870018044773435
504	числовой_a значение_s	23	246.2243511080742	5.604376985685419	4.581402704933271	1.633453732297472e+34	21.6665044665063
224	интеграл_s от_pr	39	363.8823120445013	4.654432107521541	5.70559489542171	1.6019607866725798e+34	19.413791651848804
789	согласно_pr теорема_s	17	149.56632233411074	4.282898814394923	3.6623737463919066	1.5886059620205617e+34	10.955968144625077
358	от_pr точка_s	29	177.43815368413925	2.389497553565322	3.1495685448434094	1.5822835789050331e+34	4.888255262613436
556	во_pr весь_a	21	224.7109865695238	5.600901806687025	4.377187719094838	1.5682115607198268e+34	20.675807893119277
220	матрица_s линейный_a	39	212.80340636521578	1.9076534734652597	2.62443423241938	1.5668815667684526e+34	3.4467814368619822
717	наименьший_a значение_s	18	199.87726210057735	5.869649863715213	4.084806748685372	1.5374483162815166e+34	21.178219463113123
426	условный_a экстремум_s	26	438.46396647393703	9.47055390830539	5.083385492767732	1.5325762579049e+34	91.80388052845058
58	ряд_s сходиться_v	85	1045.8324349969625	6.465516110555103	8.992610236770263	1.5310454855041458e+34	57.31793117996127
370	весь_a точка_s	28	171.07213969528675	2.383671090466356	3.0858996835082735	1.5213493571853132e+34	4.779777118350895
136	задача_s пусть_part	50	418.91662322729826	3.979078496377154	6.0957013151553925	1.510434413409733e+34	16.412784338044546
180	хотя бы_adv	44	1000.0	11.63636280127547	6.6287170901459085	1.5087388615139332e+34	253.58537255972053
423	являться_v линейный_a	26	159.25092785805464	2.395057950075944	2.9903563870668513	1.4869053699428197e+34	4.6501042054547
235	вектор_s линейный_a	38	205.13759054243565	1.86595005459141	2.485753786861212	1.4809282341416943e+34	3.2178009167877444
183	γ_γ γ_γ	44	732.1312422901392	9.299935136692993	6.6103582142214545	1.474744016096811e+34	112.52585055953662
438	отсюда_adv следовать_v	25	299.6807868927717	6.475657699943949	4.877789756593832	1.4711653475866671e+34	31.199977078998423
958	собственный_a число_s	15	82.54043944180012	1.9400366153677657	1.6774439736684312	1.470077195594449e+34	2.2279232394468536
367	область_s значение_s	28	281.25066463649273	5.157930220708118	4.969104786344172	1.4571523674792217e+34	20.131289949653965
389	б_part доказать_v	27	231.80737224966288	4.144028227282203	4.556844779168754	1.4384757114828434e+34	12.991228691833959
166	вид_s где_adv	46	412.7615102380514	4.39823040747894	6.082674165825314	1.4190915427044996e+34	18.93833463670237
152	определение_s пусть_part	48	399.284383431077	3.939498282380419	5.945961724276996	1.4103007459291425e+34	15.791496107532371
324	доказательство_s пусть_part	30	276.1794935390353	4.577533233426423	4.978236965536753	1.3781863460093072e+34	16.49341410118147
310	тогда_adv для_pr	32	188.29908818006516	2.2210978442087215	3.01771242808878	1.3757116537390216e+34	4.418084130947917
286	строка_s столбец_s	33	405.89357923716307	6.682260511224311	5.622887765220132	1.350584241565598e+34	38.63557981826826
860	неравенство_s в_pr	16	51.61730010062456	0.24123036288965619	-3.3611764884522533	1.349348003210441e+34	-2.4776941616738464
658	условие_s что_conj	19	96.50917931646109	1.635157104607872	1.3064368569660125	1.3383906350207463e+34	1.5611753490423077
252	теорема_s для_pr	36	201.1828092187643	2.0053935186803606	2.7493331511203567	1.3235923114442982e+34	3.735224958421625
245	он иметь_v	36	251.2893868535757	3.0062754835403815	4.375659889356231	1.3176423609437955e+34	8.409703780991068
139	частный_a производный_a	50	716.9953091740608	7.918713793102156	7.007502608986805	1.3148294313856579e+34	73.90878288872479
303	замена_s переменный_a	32	405.3557009920478	6.927853653158493	5.55579221238291	1.3033831337107889e+34	41.56611790895948
240	множество_s называться_v	37	263.7781526595354	3.111727558464953	4.552089808492645	1.2902190622250948e+34	9.074445180400774
174	вектор_s называться_v	45	303.7713318094611	2.835662590621598	4.664153656515801	1.289547044868202e+34	8.449484061719206
644	прил_s элемент_s	20	178.8254995122552	4.3945755717247055	4.009626360230544	1.2833418101951126e+34	12.468121624186606
841	например_adv если_conj	16	107.64826472848654	2.826929598867406	2.7737636090316897	1.2773326944168622e+34	5.009707175100124
251	тогда_adv по_pr	36	244.2564659267664	2.867041223618179	4.211081079713115	1.2710924003812178e+34	7.712122154731217
584	сходиться_v к_pr	21	186.7816497683525	4.36279165601346	4.098087378774631	1.2664395331327172e+34	12.603593388891795
237	интегральный_a исчисление_s	38	622.1882141083479	9.197789787535838	6.141579792879203	1.258805491470593e+34	100.90972010532911
787	согласно_pr определение_s	17	158.20232809334993	4.64698036069723	3.7651338409207917	1.2371783607031857e+34	12.778157909747973
196	точка_s если_conj	41	199.83843898773193	1.4815103966427747	1.4152249698014716	1.2336539079867012e+34	1.603476537608283
320	координатный_a форма_s	31	386.3261476010084	6.797009989129773	5.458850848067107	1.1993871893592743e+34	39.03019894679236
421	произведение_s матрица_s	26	183.61328990012407	3.0699249023641366	3.7781740528479704	1.184508780936334e+34	7.423339004466894
161	бесконечно_adv малый_a	47	830.6421623528004	9.792540472261674	6.838839273018199	1.1812578259687362e+34	138.0874462398896
172	число_s на_pr	45	164.1441129669547	0.5639039600502105	-3.162748619270715	1.1610105810602736e+34	-2.607283589104379
575	обозначить_v через_pr	21	273.1661406233907	7.163668738965033	4.513051608329792	1.1571550939207847e+34	36.64016979137361
579	свободный_a член_s	21	326.2906254082918	8.752555818779992	4.559463956121759	1.1568625105373116e+34	64.20255327303205
362	тогда_adv из_pr	29	163.27335377782583	2.038883855629786	2.5345494872312493	1.1552125872156357e+34	3.483621540880859
197	для_pr функция_s	41	215.70031283050776	1.7648248006980018	2.3045619431266235	1.1540990480889124e+34	2.880504644414523
649	координатный_a плоскость_s	19	178.85433524101973	4.726606537178431	4.000776722594848	1.1531009122912718e+34	13.95780351311064
524	связь_s между_pr	22	323.08449902385473	8.237813424785196	4.6566180545111235	1.1437249235045145e+34	54.85707919964808
301	сумма_s ряд_s	32	258.08059568703175	3.7790513153142995	4.760515849976316	1.1380155317299539e+34	11.959293077634147
168	функция_s иметь_v	46	285.95413056761026	2.4523199719217312	4.086690186315163	1.13352854868438e+34	6.482316670562802
335	являться_v решение_s	30	227.7932255268097	3.4467358853906096	4.384541653067001	1.1235705503199096e+34	9.816512806543255
113	если_conj он	57	400.3341467306018	3.0146464947854317	5.517743115791281	1.1212975390599818e+34	10.635516389203804
814	лекция_s линейный_a	16	104.10318984091282	2.6710635039559554	2.6338620040390546	1.1152282174569126e+34	4.506877228937917
416	часть_s равенство_s	26	241.07283237576485	4.6298652896755454	4.651034836099916	1.1111447812665958e+34	15.691387568633205
43	в_pr пространство_s	99	636.8924174979329	2.5333046412048676	6.211164830560357	1.108558591585723e+34	10.132602137210748
209	решение_s задача_s	40	292.06849379837513	3.2319970365975967	4.860333900318986	1.1066061461989792e+34	10.101310614171188
714	выразить_v через_pr	18	238.513083986938	7.319787940882316	4.184875613052996	1.1053566163493216e+34	35.864766940275715
179	алгоритм_s евклид_s	44	869.4900405183434	10.757924781156383	6.624917123308677	1.0957920962627343e+34	186.92055754172446
345	оператор_s иметь_v	30	208.8781584277749	2.998294328878789	3.986186885752809	1.0918951957488645e+34	7.640002723390105
509	ось_s координата_s	23	228.79174775630236	5.1008507426689205	4.491841272884551	1.076994171207469e+34	17.841301512872988
652	где_adv число_s	19	85.2305112183094	1.1994163136336993	0.23012289323062554	1.0764307276402748e+34	0.23644904396951935
839	первый_a число_s	16	76.54549282044172	1.4195007643340063	0.7472364365215541	1.068945294780717e+34	0.8286321665469365
561	только_part один_a	21	191.69516652822495	4.531404959517494	4.151527683278724	1.0619653614770584e+34	13.53629900087261
746	положительно_adv определенный_a	18	305.97952664643526	9.583895381381335	4.230615244190987	1.0577620150153639e+34	79.46412680074498
199	если_conj функция_s	41	208.2380904406309	1.6317160190054223	1.9084183756472113	1.0464212661662456e+34	2.2778174497037638
431	взаимно_adv простой_a	25	367.6328016296029	8.26031943361249	4.964529207221708	1.0430809727285508e+34	58.94237412064083
212	если_conj для_pr	40	197.59320375323296	1.530254295911955	1.5615357528902134	1.0376387112019266e+34	1.7993918424303006
788	переход_s к_pr	17	151.49042987823486	4.37802616970862	3.6917732315592393	1.0362136119051997e+34	11.414087798908419
565	равный_a число_s	21	88.98755709081888	1.014777967798871	-0.3507053118190576	1.0343704289684843e+34	-0.3380097597749814
693	задача_s в_pr	18	47.525649167597294	-0.21862098373988792	-6.496079847850989	1.0319308895031755e+34	-4.083130030057893
79	тогда_adv только_part	70	814.1714210733771	6.08555983584588	8.098610762460977	1.028417331436852e+34	45.25078782413496
950	строка_s матрица_s	15	118.09477031230927	3.6456095894972824	3.199832176642624	1.0263557945133498e+34	7.67527091299762
173	функция_s называться_v	45	283.30471846461296	2.5095181409331655	4.145662854802896	1.0213913351159064e+34	6.707515590382505
577	свойство_s если_conj	21	120.97988847643137	2.1360530861197677	2.3148088049135787	1.0210785055035847e+34	3.2905670471436252
232	если_conj если_conj	38	176.97815020382404	1.323144932775599	0.8053332773420082	1.016083126891233e+34	0.8637267988898136
465	многочлен_s с_pr	24	159.9759479612112	2.7886790135586215	3.3568018399854926	1.0071406168850383e+34	5.982894065666579
135	из_pr задача_s	50	334.37387128174305	2.7838977945517387	4.837736909630304	1.0060168247172871e+34	8.608117965468074
828	способ_s можно_adv	16	163.9268581867218	5.30489842024939	3.7798943164735714	1.0013853382833485e+34	16.11365364933366
706	см задача_s	18	156.09095745533705	4.212170586853508	3.744730085873796	9.926739912348839e+33	10.931077152997702
744	р_s е_s	18	246.73386653512716	7.626047096785773	4.1959239887433695	9.907720535696982e+33	39.9861570439274
805	член_s ряд_s	17	153.98472088575363	4.482173454508712	3.7218135172300317	9.897503366153122e+33	11.929892481839044
250	λ_λ λ_λ	36	625.1099827438593	9.764567817657655	5.98499526752408	9.873168683884821e+33	119.68102725338106
96	число_s доказать_v	63	389.36879447847605	2.4062783853415133	4.680288743227135	9.798522142025646e+33	7.306362673604904
765	данный_a точка_s	17	105.59681279212236	2.461796067137359	2.495104070679516	9.771105522637851e+33	3.970758620344392
327	из_pr число_s	30	105.41974698752165	0.4664531062853526	-3.1455893523398637	9.642207433075062e+33	-2.5070200503942854
149	другой_a сторона_s	49	704.3181991875172	7.923894289816114	6.937299213230398	9.567332795023271e+33	73.29982728216292
530	также_adv доказать_v	22	179.5284368172288	3.8535730248143985	3.984626437853332	9.560226990660065e+33	10.272017262987786
429	множество_s если_conj	25	132.57160499691963	1.8026293523945758	1.8823359703600224	9.534990870131581e+33	2.3837872219888916
917	существовать_v число_s	15	70.31749073415995	1.3492917620526033	0.5664481466005107	9.510168962739187e+33	0.6130507099906766
165	из_pr который_a	46	289.5625724121928	2.5073859788123123	4.187640810318389	9.431813449769683e+33	6.770429367281342
582	являться_v точка_s	21	120.43153351545334	2.1179625503342367	2.28619332440159	9.419609402215397e+33	3.229577226171816
862	получить_v уравнение_s	16	80.75252821296453	1.6148005637118026	1.1590643363651547	9.32740587790975e+33	1.375329756320852
961	сформулировать_v правило_s	15	236.2783563658595	8.882504749194466	3.8551328588633407	9.277304485916687e+33	56.78545705638686
629	метод_s решение_s	20	160.19373241066933	3.747666898982932	3.747934052202819	9.259638402836527e+33	9.313643464016494
725	воспользоваться_v неравенство_s	18	185.75835923850536	5.362101140018423	4.018258806480379	9.254786410737842e+33	17.47278526526968
682	данный_a система_s	19	133.3348591029644	3.042027283015317	3.2077271104042437	9.233219250417489e+33	6.241884633579991
125	при_pr любой_a	52	425.38817508518696	3.8307567091870722	6.108716243364572	9.201101145033406e+33	15.62369970015166
515	условие_s теорема_s	23	162.28786674141884	3.069426347057364	3.553094227513152	9.146748844936533e+33	6.979897065307316
995	где_adv в_pr	14	39.60161463916302	-0.06826136308417341	-4.791653137642782	9.130672066885268e+33	-3.172916232061149
523	тензорный_a исчисление_s	23	382.7998712733388	9.441715370421926	4.780830212991836	9.022961753616854e+33	85.48121409511216
33	в_pr случай_s	112	870.0278149023652	3.3921972066280843	8.390398654531717	8.985528263777385e+33	18.433455047303642
305	множество_s решение_s	32	223.8661644309759	3.0217142975391442	4.141712862542497	8.871455129085986e+33	8.002780415402661
634	матрица_s в_pr	20	45.657019294798374	-0.5092085195548219	-9.37330686397045	8.857288253633245e+33	-5.3271743275948396
334	найти_v весь_a	30	262.6279040426016	4.267478072961833	4.858601901450537	8.835371710162334e+33	14.457006013057173
381	базис_s иметь_v	28	186.79184272885323	2.792202554099188	3.629823715349634	8.801345807463088e+33	6.477411501632818
159	из_pr определение_s	47	309.5595989599824	2.7139439315114853	4.582781372570162	8.7587032930643e+33	7.959137308791444
312	пусть_part тогда_adv	31	230.2630297318101	3.330279872714504	4.363639495738145	8.688048575201546e+33	9.38325512570721
481	высший_a математика_s	24	399.19761664420366	9.439965588471967	4.883636932475598	8.687658436601169e+33	87.26646069855731
372	общий_a случай_s	28	286.9650931060314	5.309976118379338	5.0013531786766325	8.622113749041347e+33	21.358274357890682
483	координата_s вектор_s	24	157.73059567809105	2.7230855171613273	3.2850668806455925	8.593509383769719e+33	5.723438485402127
741	локальный_a экстремум_s	18	290.98300490528345	9.162431612943058	4.226535183197457	8.569033680442441e+33	68.59863212824456
955	новый_a базис_s	15	143.09375115484	4.821128959970049	3.5749629322006946	8.552266207493671e+33	12.887579311618394
104	для_pr каждый_a	59	485.4116626754403	3.8459790200224018	6.519226965314833	8.495359728476828e+33	16.761821751821017
458	множество_s точка_s	24	126.90353053808212	1.7924766360336848	1.8227325012501694	8.49240551100628e+33	2.300197608187856
19	в_pr сила_s	151	1591.671510964632	4.804534763633388	11.331707413831065	8.369974358876692e+33	40.61603128738194
766	весь_a число_s	17	71.82004302740097	1.006469330325162	-0.3411783921924166	8.32121414516596e+33	-0.32788219989251255
70	ответ_s указание_s	73	1200.9983016103506	8.519366157658334	8.493353507756002	8.224430821392864e+33	110.31108906113887
482	алгебраический_a дробь_s	24	294.06823275983334	6.682166490888596	4.795208035570682	8.046360967936391e+33	32.947413102073654
756	также_adv быть_v	17	117.71058214455843	2.9769754594277593	2.9839832961577963	8.007409384878854e+33	5.677059362556308
60	в_pr базис_s	84	509.5288292616606	2.2868972613698233	5.079890612001095	7.982381073164543e+33	7.608767082230699
255	вопрос_s что_s	36	451.1769131273031	6.831968822113449	5.885441183169594	7.943825495968657e+33	42.593211742265936
408	любой_a элемент_s	26	192.92102093994617	3.32912501016035	3.9953856934194247	7.891026585143502e+33	8.587950782115444
259	быть_v иметь_v	35	210.59028592705727	2.3168153989055122	3.333177912698639	7.824933363234175e+33	5.044539801943777
432	определение_s функция_s	25	136.1802495419979	1.9092440666778263	2.1044232200069852	7.823786112580077e+33	2.7653527920276417
548	следующий_a вид_s	22	192.0056348592043	4.256818148972931	4.156729274042301	7.78451420973378e+33	12.322939248622545
261	матрица_s называться_v	35	218.38646878302097	2.477321224692077	3.6051282420911552	7.764003858761969e+33	5.768226558648635
973	упорядочить_partcp пара_s	15	222.5956391096115	8.360914225067981	3.8473583110040606	7.75499540631638e+33	47.29913670947794
813	функционал_s иметь_v	17	125.49684926122427	3.304854511903995	3.215559022928066	7.689089583257169e+33	6.853844521570679
242	система_s решение_s	37	238.11212864518166	2.616119436257646	3.9246441996856607	7.682272210594517e+33	6.588902708832495
673	любой_a точка_s	19	105.06151463836432	1.9706071825225004	1.9397102563059367	7.657797584348748e+33	2.6036966896108695
837	удовлетворять_v условие_s	16	173.54482029378414	5.73097579625734	3.8361791457248278	7.605877115453826e+33	18.95589448474933
743	теорема_s в_pr	18	39.90600972622633	-0.5633890549853615	-9.39496318375387	7.585945501787775e+33	-5.240155480684098
198	точка_s называться_v	41	241.78809496760368	2.225011426858927	3.423911183342515	7.582972240131595e+33	5.019583390188611
924	период_s дробь_s	15	197.10106993466616	7.273555260769184	3.8185340669993058	7.582098138236585e+33	32.20500840023831
686	т_s у_pr	19	168.45933271944523	4.355803645191876	3.895821036095521	7.549644403442136e+33	11.95254445047914
276	уравнение_s на_pr	34	114.90665114670992	0.36236689878030676	-4.035499179139976	7.472608591224743e+33	-3.102319404149505
484	решение_s линейный_a	24	118.65011536329985	1.5408351320445157	1.2365198934505361	7.365715396341039e+33	1.4301035914862785
853	между_pr он	16	138.68945344537497	4.216402623427582	3.5319404163566515	7.343536205396855e+33	10.325064970232424
670	координата_s точка_s	19	103.46520945429802	1.9097004578326766	1.835392058293761	7.325339696591825e+33	2.4122093772841784
777	пусть_conj тогда_adv	17	140.3733574450016	3.927164083301874	3.5335360175814374	7.25436262873499e+33	9.344459991139294
128	теорема_s о_pr	51	462.5831736624241	4.441852698016232	6.426670463486962	7.235819732501231e+33	20.314169581430466
207	что_conj из_pr	40	166.76962547004223	0.9585668285828373	-0.7545348056600485	7.135037439306507e+33	-0.71319050905478
716	неравенство_s если_conj	18	96.4638334736228	1.8468291563051107	1.6770339123720972	7.091655245823533e+33	2.156576777187863
185	пример_s решить_v	44	555.9080452024937	6.85119273217596	6.508276454498867	7.07829232646418e+33	47.415555675136396
210	с_pr один_a	40	281.2282779067755	3.037078073024019	4.648519830219607	7.068293713759852e+33	9.030006865350021
522	глава_s преобразование_s	23	291.19574555009604	6.961070498733458	4.712102175183601	7.033994361524017e+33	35.66217303658052
319	теорема_s теорема_s	31	184.97176180034876	2.2836983621457985	3.0804885139305975	7.030128052488209e+33	4.608908017781413
563	один_a точка_s	21	108.67656096816063	1.7118581758254008	1.539632800641155	7.00432600002571e+33	1.8894050743366528
866	координата_s уравнение_s	16	71.86871872097254	1.2073164588645942	0.23186601272453916	6.88484115366838e+33	0.23889327315578782
856	корень_s из_pr	16	92.17768478393555	2.140041604777014	2.02599571799505	6.859939463008924e+33	2.8839948039865324
346	і_і і_і	30	364.7740305811167	6.606615457881419	5.354967932047486	6.843124268980731e+33	35.842573022207446
326	матрица_s система_s	30	166.4130748063326	1.9799352895168665	2.4569572374964626	6.802317597638252e+33	3.308682897312314
533	частный_a случай_s	22	225.20954199135303	5.31295997681816	4.433757151119888	6.788760655341954e+33	18.95394666839735
702	любой_a из_pr	18	98.66606256365776	1.936777495814621	1.8321084411340711	6.657959357391652e+33	2.4305962817696356
422	элемент_s матрица_s	26	154.15386123210192	2.2597234913050706	2.782974823208444	6.637318801636516e+33	4.1293257724592305
711	определение_s число_s	18	66.97921647876501	0.6277975766488373	-1.7298456492322065	6.574469169017279e+33	-1.457967682465006
430	весь_a элемент_s	25	178.32254316657782	3.1261779811238193	3.754334391180892	6.57252266446089e+33	7.521720939179477
413	если_conj число_s	26	81.24585458636284	0.1670884308318544	-4.779522664012017	6.559784230127665e+33	-3.433850893676648
297	иметь_v решение_s	32	204.69831666350365	2.5927525557286852	3.6170733880382984	6.53448007846953e+33	6.023557475774133
773	дробь_s к_pr	17	135.3164821639657	3.7184506082133715	3.4417652834107284	6.524487924634948e+33	8.466646506653147
188	математический_a анализ_s	43	761.1383092775941	9.755806353480414	6.54093986336057	6.423218987868758e+33	130.40160038104332
84	тогда_adv когда_conj	68	859.5884250476956	6.646668707401858	8.067186689890988	6.395916996784726e+33	54.75112237956262
142	на_pr множество_s	49	300.23900151997805	2.3788851577648327	4.072566317931276	6.318041360690455e+33	6.297579409298182
402	от_pr один_a	27	204.2843931466341	3.4332454489304896	4.149802772266465	6.316323920542255e+33	9.24762011027187
418	из_pr уравнение_s	26	91.17567425966263	0.4628554226273578	-2.948427432168425	6.291229144098947e+33	-2.346954764935558
930	симметрия_s относительно_pr	15	251.55185528844595	9.555326229184564	3.8617861154025226	6.243728013038007e+33	71.82170592737744
921	основной_a свойство_s	15	150.5227624848485	5.177125498086092	3.640131129133098	6.18005222428543e+33	14.845664946360237
344	с_pr матрица_s	30	165.41793045401573	1.955777970922171	2.405958334986149	6.143322250372936e+33	3.2129917633261007
248	теорема_s пусть_part	36	259.13338255137205	3.160379236799267	4.540220983848844	6.107415008149486e+33	9.204687706547867
485	пространство_s называться_v	24	155.82072430104017	2.6680853440357084	3.222351482819653	6.104270937536681e+33	5.508170344866545
662	называться_v число_s	19	66.4763877466321	0.45807725635050006	-2.543286446066826	6.06798160398496e+33	-2.021111936536065
772	такой_a точка_s	17	90.01561512798071	1.801282533409026	1.549812845231561	6.0550868654164e+33	1.9617645649768214
379	вопрос_s какой_a	28	320.79727959632874	6.1399369751559725	5.128280647056183	6.031798369673111e+33	29.19926889729216
562	условие_s задача_s	21	154.30798190832138	3.282949885024585	3.558462240486024	6.02412023551031e+33	7.5273680196301935
672	вид_s для_pr	19	99.81689964234829	1.7708646590587405	1.580476784937154	5.887740550571954e+33	1.9795998138558473
321	алгебра_s аналитический_a	31	307.13394064456224	5.069231315809957	5.207023798795953	5.811839120751386e+33	20.456554916182167
428	который_a быть_v	25	138.99610789865255	1.9924873756951058	2.266768908392426	5.807376575932594e+33	3.065872381053881
441	корень_s многочлен_s	25	222.38586035370827	4.375132892288425	4.475882594105411	5.757554670891056e+33	13.82449885525792
798	значение_s линейный_a	17	86.98084558546543	1.6707199642374873	1.3060692744185924	5.743263150039605e+33	1.5800914295107102
816	м быть_v	16	102.11665449291468	2.591832069536735	2.5567365655890795	5.727114029220953e+33	4.256407246517373
81	матрица_s переход_s	70	810.118249244988	5.965698684720864	8.075394757525123	5.714878938838952e+33	43.285105375619644
600	определение_s если_conj	20	94.68274097144604	1.3883693767351382	0.7561078972765667	5.617231475813943e+33	0.829472096337217
596	доказать_partcp аналитический_a	21	222.5984811782837	5.568907098718478	4.372581938882742	5.576515112050828e+33	20.426294513419343
945	образом_adv м	15	163.63126273453236	5.786141229606006	3.720315220317163	5.496958498622687e+33	18.738221423764287
116	при_pr какой_a	57	565.7417584061623	4.984094371684545	7.030938420993177	5.489901807653295e+33	26.81895433373675
817	представлять_v себ	16	298.12495762109756	10.604653941548133	3.9944121353842417	5.427276715472694e+33	106.87101410488388
254	дифференциальный_a исчисление_s	36	521.0197039395571	8.057051520186603	5.950994832237524	5.406052927856059e+33	65.84825313116602
247	следующий_a образ_s	36	457.2731681987643	6.931272312880365	5.893061228621608	5.390031749587257e+33	44.14169275088766
479	необходимый_a достаточно_adv	24	379.0667435750365	8.976565067631723	4.8778253593351595	5.323135770163549e+33	74.23035061423165
184	линейно_adv зависимый_a	44	778.7836851626635	9.660054716842879	6.61541491707895	5.317459998922507e+33	127.5815270284364
359	к_pr базис_s	29	208.85760994255543	3.1717020445731055	4.085215669319391	5.192614382230046e+33	8.314790445722691
898	наибольший_a общий_a	15	180.27777340263128	6.547768878006482	3.7829350278857077	5.190942949752925e+33	24.80926475545334
290	тензор_s тип_s	33	465.4693101346493	7.852585167465206	5.6904999000226715	5.175733605152444e+33	58.65835133854529
831	мочь_v иметь_v	16	107.2894099354744	2.825858108280427	2.7728525441486855	5.152133904275625e+33	5.006202296490292
601	элемент_s из_pr	20	96.19793012738228	1.4448059078384676	0.8986679685997114	5.150539437525024e+33	1.0053373401148986
177	уравнение_s плоскость_s	45	272.151248306036	2.323719586958383	3.793450826350395	4.9993485198323236e+33	5.754885673028134
419	наибольший_a наименьший_a	26	412.04544873535633	8.993394697118749	5.0772569566043115	4.971351113548342e+33	77.71726696181257
869	справедливый_a следующий_a	16	185.05355706065893	6.241090500104711	3.884970466313376	4.9615567642296016e+33	22.909364264766154
219	уравнение_s называться_v	39	201.75717541575432	1.6984051555785948	2.05931608996864	4.9139424237480796e+33	2.5153941933173702
119	уравнение_s прямой_a	55	405.86809546500444	3.2460418281363554	5.715880295308612	4.9060650443156145e+33	11.937371143949635
454	признак_s сравнение_s	25	354.9947507381439	7.970565800743434	4.956639385334892	4.8793545193807716e+33	53.22609571744803
797	пространство_s линейный_a	17	81.74603959918022	1.4447987314207928	0.8285145405962747	4.85916506831791e+33	0.926854591408264
330	равный_a сумма_s	30	241.54875703901052	3.772635383188136	4.605481451635272	4.8489431174412406e+33	11.544120118667012
568	вид_s называться_v	21	132.1104769781232	2.5256468169174884	2.85148823197301	4.8238196810049963e+33	4.639454306212969
230	число_s быть_v	38	169.36427134275436	1.1722971872855013	0.21464650131853286	4.808739687130603e+33	0.21848403888312376
729	называться_v уравнение_s	18	65.88544671237469	0.5829279381586585	-1.918516259175114	4.7913831629743374e+33	-1.592034498581839
123	с_pr другой_a	54	530.8383351638913	4.924437411849743	6.822090511266742	4.78324510825182e+33	25.489819280325836
854	расстояние_s между_pr	16	213.1303917169571	7.426909435646521	3.9494358989932734	4.739075913615285e+33	35.127231267552915
560	для_pr число_s	21	60.90112670511007	-0.007925082837897902	-5.440480126965968	4.5815591540374575e+33	-3.6786797136173117
607	он быть_v	20	110.252451620996	1.961405536659206	1.9742194839079412	4.5424158565375856e+33	2.6415812711490316
726	часть_s неравенство_s	18	158.82133857160807	4.3344094061493745	3.7851799537236848	4.5171093903805755e+33	11.527304003592493
189	на_pr один_a	43	258.70913053303957	2.302466686085834	3.6659098371244987	4.492916106732772e+33	5.520585501648938
241	многочлен_s степень_s	37	411.2773295715451	5.865962299740678	5.855893575376412	4.483693745590364e+33	30.321876257297177
901	к_pr число_s	15	50.48454046994448	0.35700672718060894	-2.7048173442105883	4.4184720024830143e+33	-2.075488839222529
890	лемма_s доказать_partcp	16	205.08882554620504	7.0946208291534365	3.9363393413000893	4.4162777263253093e+33	31.20232545362778
