	freq	ngram	freq_ref	ngram_ref	ref size	math size	e1	e2	g2
518	23	е_s е_s	21	эволюционный_a процесс_s	2332884	1500982	17.226269254063652	26.773730745936348	3.094952422601626
519	23	функция_s один_a	21	вид_s из_pr	2332884	1500982	17.226269254063652	26.773730745936348	3.094952422601626
520	23	точка_s локальный_a	21	который_a способный_a	2332884	1500982	17.226269254063652	26.773730745936348	3.094952422601626
521	23	глава_s преобразование_s	21	на_pr уровень_s	2332884	1500982	17.226269254063652	26.773730745936348	3.094952422601626
522	23	тензорный_a исчисление_s	21	форма_s в_pr	2332884	1500982	17.226269254063652	26.773730745936348	3.094952422601626
429	25	который_a быть_v	24	полипептидный_a цепь_s	2332884	1500982	19.18379985111634	29.81620014888366	2.824576846464071
475	24	на_pr сходимость_s	23	аминокислотный_a остаток_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
461	24	произвольный_a точка_s	23	на_pr другой_a	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
458	24	рациональный_a число_s	23	при_pr повышение_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
474	24	из_pr первый_a	23	на_pr катод_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
460	24	функция_s являться_v	23	если_conj он	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
459	24	множество_s точка_s	23	от_pr другой_a	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
462	24	проходить_v через_pr	23	экспериментальный_a данные_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
464	24	сколько_adv существовать_v	23	атом_s молекула_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
465	24	быть_v называть_v	23	продукт_s реакция_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
466	24	многочлен_s с_pr	23	водород_s кислород_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
467	24	уравнение_s если_conj	23	пример_s для_pr	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
468	24	из_pr один_a	23	молярный_a масса_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
469	24	при_pr замена_s	23	для_pr реакция_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
470	24	точка_s с_pr	23	атомный_a орбиталь_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
463	24	что_conj сумма_s	23	главный_a группа_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
471	24	от_pr нуль_s	23	между_pr атом_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
472	24	точка_s являться_v	23	энтальпия_s решетка_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
473	24	из_pr теорема_s	23	положение_s равновесие_s	2332884	1500982	18.400787612295264	28.599212387704736	2.7289890775906684
512	23	приводить_v к_pr	22	показать_partcp на_pr	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
511	23	значение_s переменный_a	22	при_pr постоянный_a	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
509	23	ось_s координата_s	22	из_pr атом_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
513	23	в_pr система_s	22	принимать_v участие_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
514	23	в_pr математика_s	22	константа_s равновесие_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
510	23	весь_a значение_s	22	равный_a число_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
500	23	должный_a быть_v	22	данные_s о_pr	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
508	23	справедливый_a равенство_s	22	электронный_a оболочка_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
501	23	что_conj многочлен_s	22	для_pr определение_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
507	23	теорема_s виета_s	22	идеальный_a газ_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
495	23	теорема_s ферма_s	22	широко_adv распространенный_a	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
496	23	предметный_a указатель_s	22	в_pr основа_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
498	23	с_pr целый_a	22	у_pr разный_a	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
499	23	такой_a число_s	22	особь_s с_pr	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
497	23	число_s для_pr	22	различие_s в_pr	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
502	23	при_pr который_a	22	с_pr вода_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
503	23	система_s иметь_v	22	каждый_a атом_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
504	23	числовой_a значение_s	22	поверхность_s земля_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
505	23	некоторый_a число_s	22	связь_s при_pr	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
506	23	теорема_s об_pr	22	за_pr существование_s	2332884	1500982	17.617775373474192	27.382224626525808	2.6334785377717473
548	22	матричный_a форма_s	21	ион_s о	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
541	22	единственный_a решение_s	21	реакция_s который_a	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
542	22	вектор_s линейно_adv	21	один_a атом_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
544	22	ортогональный_a матрица_s	21	число_s атом_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
545	22	один_a переменная_s	21	ион_s н	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
546	22	качестве_pr пример_s	21	объем_s газ_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
547	22	несобственный_a интеграл_s	21	σ_σ мо_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
555	22	л_sв_pr евклидов_a	21	аппарат_s гольджа_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
549	22	следующий_a вид_s	21	выражение_s для_pr	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
550	22	точка_s функция_s	21	химический_a равновесие_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
551	22	непрерывный_a функция_s	21	закон_s действующий_a	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
552	22	функция_s дифференцировать_partcp	21	действующий_a масса_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
553	22	тройной_a интеграл_s	21	сильный_a электролит_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
554	22	л_sв_pr система_s	21	раствор_s соль_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
539	22	вид_s в_pr	21	искусственный_a отбор_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
540	22	матрица_s в_pr	21	металл_s в_pr	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
543	22	от_pr базис_s	21	заряд_s ион_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
538	22	точка_s тогда_adv	21	в_pr следующий_a	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
530	22	на_pr доказать_v	21	по_pr один_a	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
537	22	находить_v что_conj	21	фактор_s эволюция_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
523	22	связь_s между_pr	21	во_pr время_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
524	22	в_pr декартовый_a	21	в_pr среда_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
525	22	значение_s в_pr	21	обитать_v в_pr	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
527	22	так_adv что_conj	21	деление_s клетка_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
528	22	бесконечный_a число_s	21	генный_a инженерия_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
529	22	также_adv доказать_v	21	на_pr который_a	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
526	22	математический_a индукция_s	21	первичный_a структура_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
531	22	представимый_a в	21	установить_partcp что_conj	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
532	22	частный_a случай_s	21	очень_adv часто_adv	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
533	22	к_pr вид_s	21	популяция_s мочь_v	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
534	22	уравнение_s в	21	для_pr каждый_a	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
535	22	пусть_part дать_partcp	21	по_pr весь_a	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
536	22	степенный_a ряд_s	21	при_pr температура_s	2332884	1500982	16.834763134653116	26.165236865346884	2.538056006796884
589	21	замена_s переменная_s	20	ионный_a связь_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
579	21	свойство_s если_conj	20	поэтому_adv он	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
580	21	с_pr центр_s	20	на_pr их_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
581	21	свободный_a член_s	20	в_pr рамка_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
582	21	быть_v записать_partcp	20	что_conj такой_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
583	21	в_pr формула_s	20	находиться_partcp в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
584	21	являться_v точка_s	20	он можно_adv	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
585	21	по_pr направление_s	20	до_pr тот_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
586	21	сходиться_v к_pr	20	химический_a свойство_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
587	21	уравнение_s для_pr	20	общий_a вид_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
597	21	доказать_partcp аналитический_a	20	гибридный_a орбиталь_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
590	21	уравнение_s можно_adv	20	относительный_a молекулярный_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
591	21	во_pr внимание_s	20	можно_adv использовать_v	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
592	21	базисный_a вектор_s	20	электрон_s на_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
593	21	дифференциал_s функция_s	20	м уже_adv	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
594	21	определение_s предел_s	20	отметить_v что_conj	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
595	21	исследовать_v на_pr	20	электроотрицательный_a элемент_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
596	21	л_sв_pr вектор_s	20	образование_s ковалентный_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
598	21	элемент_s тензорный_a	20	протекать_v в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
577	21	обозначить_v через_pr	20	до_pr год_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
578	21	делимость_s на_pr	20	с_pr помощь_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
588	21	в_pr в_pr	20	ядро_s атом_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
576	21	результат_s задача_s	20	прямой_a обратный_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
565	21	один_a точка_s	20	жизнь_s в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
575	21	взаимно_adv однозначный_a	20	в_pr окружающий_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
556	21	теорема_s арифметика_s	20	теория_s эволюция_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
557	21	в_pr степень_s	20	можно_adv определить_v	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
558	21	во_pr весь_a	20	состоять_v в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
559	21	поставить_partcp в_pr	20	среди_pr который_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
560	21	равенство_s следовать_v	20	последний_a год_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
562	21	для_pr число_s	20	так_adv в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
563	21	только_part один_a	20	наличие_s в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
564	21	условие_s задача_s	20	объединяться_v в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
561	21	число_s если_conj	20	человек_s с_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
566	21	лежать_v на_pr	20	еще_adv один_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
570	21	вид_s называться_v	20	коллоидный_a раствор_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
573	21	задача_s найти_v	20	соединяться_v с_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
572	21	на_pr на_pr	20	с_pr участие_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
571	21	называться_v такой_a	20	в_pr период_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
574	21	для_pr все_s	20	у_pr некоторый_a	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
569	21	один_a сторона_s	20	растительный_a клетка_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
568	21	число_s из_pr	20	для_pr синтез_s	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
567	21	равный_a число_s	20	условие_s в_pr	2332884	1500982	16.05175089583204	24.94824910416796	2.442734368783608
634	20	матрица_s порядок_s	19	тот_a время_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
624	20	на_pr некоторый_a	19	в_pr различный_a	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
625	20	с_pr номер_s	19	по_pr размер_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
626	20	последний_a равенство_s	19	в_pr начало_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
627	20	принимать_v вид_s	19	у_pr млекопитающее_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
628	20	для_pr случай_s	19	взаимодействие_s с_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
629	20	действие_s с_pr	19	в_pr группа_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
630	20	метод_s решение_s	19	горный_a порода_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
631	20	тогда_adv м	19	тропический_a лес_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
632	20	называться_v матрица_s	19	в_pr любой_a	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
633	20	матрица_s равный_a	19	при_pr переход_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
644	20	действовать_partcp в_pr	19	пора_s пока_conj	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
635	20	общий_a множитель_s	19	газ_s в_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
636	20	е_s а_s	19	протекать_partcp в_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
637	20	трехмерный_a пространство_s	19	масса_s вещество_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
638	20	к_pr канонический_a	19	протекание_s химический_a	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
639	20	числовой_a ряд_s	19	ионный_a кристалл_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
640	20	пример_s наити_s	19	электрический_a энергия_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
641	20	уравнение_s у_pr	19	атом_s один_a	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
642	20	сходиться_v если_conj	19	получить_v название_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
643	20	ортогональный_a проекция_s	19	тот_a пора_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
645	20	прил_s элемент_s	19	неспаренный_a электрон_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
623	20	последовательность_s сходиться_v	19	на_pr процент-знак_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
622	20	из_pr соотношение_s	19	орган_s ткань_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
621	20	справедливо_adv равенство_s	19	в_pr круговорот_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
611	20	равенство_s в_pr	19	наряду_adv с_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
620	20	многочлен_s делиться_v	19	эволюция_s в_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
604	20	в_pr о	19	рост_s развитие_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
605	20	любой_a натуральный_a	19	в_pr мир_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
607	20	полный_a квадрат_s	19	широко_adv использоваться_v	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
608	20	он быть_v	19	животное_s человек_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
609	20	при_pr при_pr	19	в_pr число_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
610	20	точка_s для_pr	19	живой_a вещество_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
606	20	число_s можно_adv	19	борьба_s с_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
612	20	который_a иметь_v	19	орган_s чувство_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
614	20	в_pr левый_a	19	при_pr участие_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
615	20	в_pr исходный_a	19	через_pr мембрана_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
616	20	для_pr нахождение_s	19	млекопитающее_s в_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
617	20	для_pr многочлен_s	19	например_adv у_pr	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
618	20	значение_s параметр_s	19	иметь_v свой_a	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
613	20	предыдущий_a задача_s	19	внешний_a воздействие_s	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
619	20	касательная_s к_pr	19	мочь_v оказаться_v	2332884	1500982	15.268738657010966	23.731261342989036	2.34752915206524
673	19	любой_a точка_s	18	весь_a клетка_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
677	19	общий_a уравнение_s	18	тот_a случай_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
676	19	при_pr если_conj	18	на_pr атом_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
675	19	функция_s по_pr	18	клетка_s который_a	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
674	19	пусть_part задать_partcp	18	птица_s млекопитающее_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
670	19	координата_s точка_s	18	в_pr днк_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
672	19	вид_s для_pr	18	одноклеточный_a организм_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
671	19	урав_s нения_s	18	от_pr один_a	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
669	19	с_pr координата_s	18	особь_s один_a	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
668	19	уравнение_s являться_v	18	от_pr температура_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
679	19	однородный_a уравнение_s	18	близкий_a к_pr	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
678	19	основной_a матрица_s	18	на_pr суша_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
690	19	быть_v справедливый_a	18	при_pr протекание_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
680	19	вектор_s оператор_s	18	генотипический_a изменчивость_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
681	19	данный_a система_s	18	бурый_a медведь_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
682	19	в_pr чем_conj	18	в_pr большой_a	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
683	19	чем_conj сущность_s	18	нуклеотидный_a последовательность_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
684	19	неопределенный_a интеграл_s	18	энергия_s система_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
685	19	т_s у_pr	18	похожий_a на_pr	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
686	19	уравнение_s касательная_s	18	широко_adv распространить_partcp	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
666	19	что_conj доказать_v	18	многоклеточный_a животное_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
689	19	исходный_a ряд_s	18	равный_a нуль_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
688	19	функция_s интегрировать_partcp	18	южный_a америка_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
687	19	еория_s ряд_s	18	он иметь_v	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
667	19	в_pr другой_a	18	ткань_s орган_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
655	19	один_a раз_s	18	стойкость_s к_pr	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
665	19	где_adv некоторый_a	18	в_pr сторона_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
663	19	в частности_adv	18	наследственный_a информация_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
662	19	называться_v число_s	18	связи с_pr	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
661	19	который_a равный_a	18	в связи	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
660	19	в_pr целый_a	18	наш_a планета_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
659	19	у_pr который_a	18	многие_s из_pr	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
658	19	условие_s что_conj	18	воздействие_s на_pr	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
657	19	входить_partcp в_pr	18	от_pr до_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
656	19	число_s что_conj	18	столь_adv же_part	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
654	19	иметь_v общий_a	18	тысяча_s год_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
653	19	задача_s о_pr	18	один_a клетка_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
652	19	где_adv число_s	18	в_pr развитие_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
664	19	на_pr прямой_a	18	относительный_a гомеостаз_s	2332884	1500982	14.48572641818989	22.51427358181011	2.252459244307195
727	18	базисный_a минор_s	17	в_pr сочетание_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
725	18	воспользоваться_v неравенство_s	17	образование_s новый_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
726	18	часть_s неравенство_s	17	клетка_s животное_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
729	18	называться_v уравнение_s	17	азотистый_a основание_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
728	18	матрица_s быть_v	17	сочетание_s с_pr	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
723	18	точка_s до_pr	17	клетка_s многоклеточный_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
724	18	м получать_v	17	вид_s который_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
717	18	наименьший_a значение_s	17	вид_s животное_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
722	18	для_pr доказательство_s	17	более_adv сложный_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
721	18	по_pr часть_s	17	один_a сторона_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
720	18	интегрирование_s по_pr	17	популяционный_a видовой_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
719	18	точка_s точка_s	17	человек_s разумный_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
718	18	в_pr уравнение_s	17	каждый_a вид_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
731	18	выбор_s базис_s	17	поколение_s в_pr	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
716	18	неравенство_s если_conj	17	человек_s животное_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
730	18	что_conj матрица_s	17	для_pr образование_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
737	18	ответ_s у_pr	17	развиваться_v в_pr	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
732	18	уравнение_s линия_s	17	случай_s когда_conj	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
733	18	нормальный_a вектор_s	17	быть_v получить_partcp	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
735	18	полный_a дифференциал_s	17	в_pr о	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
736	18	задача_s наити_s	17	с_pr он	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
714	18	выразить_v через_pr	17	в_pr новый_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
738	18	первый_a род_s	17	для_pr который_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
739	18	і_і т_s	17	такой_a тип_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
740	18	локальный_a экстремум_s	17	с_pr разный_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
741	18	область_s сходимость_s	17	с_pr который_a	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
742	18	теорема_s в_pr	17	учение_s о_pr	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
743	18	р_s е_s	17	экосистема_s биосфера_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
744	18	е_s вычислить_v	17	наземный_a экосистема_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
745	18	положительно_adv определенный_a	17	время_s в_pr	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
746	18	определение_s матрица_s	17	который_a находиться_v	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
747	18	при_pr аффинный_a	17	точка_s зрение_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
715	18	уравнение_s уравнение_s	17	по_pr данные_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
734	18	линейный_a дифференциальный_a	17	среда_s в_pr	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
713	18	если_conj найтись_v	17	земля_s в_pr	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
711	18	определение_s число_s	17	мочь_v использоваться_v	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
710	18	τ_τ τ_τ	17	природный_a популяция_s	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
709	18	бесконечно_adv много_adv	17	как_conj он	2332884	1500982	13.702714179368815	21.297285820631185	2.1575478530072942
